,Unnamed: 0,Villageid,Primary_key,LPCD_Weighted,LPCD_Min,LPCD_Max,State name,District name,Block name,Gram panchayat,Village name,Sample source,Sample Id,Lab name,Lab name agg,Scheme Type,Sample collection,Sample tested,Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
645,645,158578.0,NANJANGUD_RAMPURA_BIDARAGODU,35.45,35.45,35.45,Karnataka,Mysuru,Nanjangud,Rampura,Bidaragodu,Anganwadi name : Anganwadi 1,U697286S11700016,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,21/04/2023,24/04/2023,,151.715,0.575,573.5,0.145,1.0,275.27750000000003,22.9625,,0.0574999999999999,,0.0,89.35249999999999,18.6825,7.775,,653,Karnataka,15,Mysuru,202,Nanjangud,2582,Rampura,63138,Bidaragodu,Bidaragoodu,619184.0,619184,Bidaragoodu,2257,118,224,1915,518,517,0,
646,646,158577.0,NANJANGUD_RAMPURA_KEMBAL,38.52,38.52,38.52,Karnataka,Mysuru,Nanjangud,Rampura,Kembal,Anganwadi name : Anganwadi,U697286S11700002,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,21/04/2023,24/04/2023,,240.0,0.9666666666666668,853.3333333333334,0.29,1.0,451.54,41.22,,0.1666666666666666,,0.0,183.27666666666664,32.74333333333333,7.7,,654,Karnataka,15,Mysuru,202,Nanjangud,2582,Rampura,63138,Kembal,Kembal,619183.0,619183,Kembal,688,14,436,238,160,160,0,
647,647,158576.0,NANJANGUD_RAMPURA_RAMPURA,36.7,33.06,39.28,Karnataka,Mysuru,Nanjangud,Rampura,Rampura,Anganwadi name : Anganwadi 1,U697286S11699938,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,21/04/2023,24/04/2023,0.5,398.8828571428572,1.4666666666666668,1080.3809523809523,0.6842857142857144,1.380952380952381,545.1138095238096,64.46380952380953,,0.2161904761904761,,0.0,186.44333333333333,44.124761904761904,7.714285714285714,,655,Karnataka,15,Mysuru,202,Nanjangud,2582,Rampura,63138,Rampura,Rampura,619182.0,619182,Rampura,5259,1279,149,3831,1188,734,0,
648,648,158697.0,NANJANGUD_SHIRAMALLI_BELALE,55.48,55.48,55.48,Karnataka,Mysuru,Nanjangud,Shiramalli,Belale,"Source Type : Deep Tubewell, location : Near Temple",U697286S18267669,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,05/02/2024,06/02/2024,,240.784,1.06,538.8,0.2319999999999999,1.0,283.456,27.346000000000004,0.0,0.15,,,65.952,21.038,7.44,,656,Karnataka,15,Mysuru,202,Nanjangud,2582,Shiramalli,63171,Belale,Belale,619126.0,619126,Belale,1388,197,1030,161,377,377,0,
649,649,158699.0,NANJANGUD_SHIRAMALLI_HUSKUR,55.34,55.34,55.34,Karnataka,Mysuru,Nanjangud,Shiramalli,Huskur,"Others, location : kumarappa land",U697286S12139734,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,17/04/2023,18/04/2023,,346.36266666666666,2.686666666666667,820.9333333333333,0.626,2.933333333333333,421.446,42.75066666666667,0.0,0.1493333333333333,,0.0,109.426,39.33466666666666,7.439999999999999,,657,Karnataka,15,Mysuru,202,Nanjangud,2582,Shiramalli,63171,Huskur,Huskur,619128.0,619128,Huskur,1816,509,0,1307,530,530,0,
650,650,158698.0,NANJANGUD_SHIRAMALLI_SHIRAMALLI,56.93,56.93,56.93,Karnataka,Mysuru,Nanjangud,Shiramalli,Shiramalli,Anganwadi name : Anganwadi 4,U697286S11655850,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,20/04/2023,21/04/2023,,240.5828571428572,0.6714285714285715,538.5714285714286,0.15,1.0,296.8385714285714,24.54,0.0,0.1585714285714285,,0.0,51.68,22.05,7.542857142857143,,658,Karnataka,15,Mysuru,202,Nanjangud,2582,Shiramalli,63171,Shiramalli,Shiramalli,619127.0,619127,Shiramalli,2986,763,3,2220,790,759,0,
651,651,158674.0,NANJANGUD_SINDHUVALLI_KURAHATTI,55.18,55.18,55.18,Karnataka,Mysuru,Nanjangud,Sindhuvalli,Kurahatti,"Source Type : Deep Tubewell, location : village limit",U697286S14110990,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,25/07/2023,26/07/2023,,277.75,0.625,782.5,0.4225,1.0,413.93,46.72,,0.1,,0.0,108.4825,42.995,7.625,,659,Karnataka,15,Mysuru,202,Nanjangud,2582,Sindhuvalli,63165,Kurahatti,Kurahatti,619263.0,619263,Kurahatti,1408,254,105,1049,428,428,0,
652,652,158673.0,NANJANGUD_SINDHUVALLI_SINDHUVALLI,58.22,57.9,59.79,Karnataka,Mysuru,Nanjangud,Sindhuvalli,Sindhuvalli,Anganwadi name : Anganwadi 3,U697286S13936711,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,21/07/2023,24/07/2023,,251.288,0.78,525.2,0.4679999999999999,1.0,267.977,29.287,,0.186,,0.0,46.412,26.601,7.659999999999999,,660,Karnataka,15,Mysuru,202,Nanjangud,2582,Sindhuvalli,63165,Sindhuvalli,Sindhuvalli,619262.0,619262,Sindhuvalli,3411,581,934,1896,828,828,0,
653,653,158675.0,NANJANGUD_SINDHUVALLI_SINDHUVALLIPURA,58.08,58.08,58.08,Karnataka,Mysuru,Nanjangud,Sindhuvalli,Sindhuvallipura,Anganwadi name : Anganwadi 2,U697286S14110858,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,25/07/2023,26/07/2023,,145.44,0.64,351.2,0.164,1.0,193.038,15.65,,0.0839999999999999,,0.0,39.264,12.528,7.58,,661,Karnataka,15,Mysuru,202,Nanjangud,2582,Sindhuvalli,63165,Sindhuvallipura,Sindhuvallipura,619264.0,619264,Sindhuvallipura,1083,368,6,709,315,315,0,
654,654,158605.0,NANJANGUD_SUTHUR_BILUGALI,55.09,55.09,55.09,Karnataka,Mysuru,Nanjangud,Suthur,Bilugali,"Source Type : Deep Tubewell, location : Near Pandu house in janatha badavane",U697286S11803444,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,03/05/2023,04/05/2023,,270.59625,0.55625,574.5,0.446875,1.0,304.2025,22.674375,,0.23125,,0.0,59.25375,22.63,7.63125,,662,Karnataka,15,Mysuru,202,Nanjangud,2582,Suthur,63147,Bilugali,Bilugali,619216.0,619216,Bilugali,3122,1067,359,1696,537,535,0,
655,655,158606.0,NANJANGUD_SUTHUR_JEEMARAHALLI,55.55,55.55,55.55,Karnataka,Mysuru,Nanjangud,Suthur,Jeemarahalli,Anganwadi name : Anganwadi 1,U697286S11760160,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,27/04/2023,28/04/2023,,219.14875,1.125,516.5,0.451875,1.0,249.974375,33.230625,,0.155625,,0.0,79.136875,19.886875,7.75625,,663,Karnataka,15,Mysuru,202,Nanjangud,2582,Suthur,63147,Jeemarahalli,Jeemaralli,619215.0,619224,Biligere,3127,1382,168,1577,617,615,0,
656,656,158604.0,NANJANGUD_SUTHUR_SUTHUR,56.04,56.04,56.04,Karnataka,Mysuru,Nanjangud,Suthur,Suthur,School name : H.P.S,U697286S15086961,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,17/08/2023,18/08/2023,,269.42615384615385,1.3615384615384616,614.0,0.3538461538461538,1.0,308.61,29.32692307692308,,0.1592307692307692,,0.0,86.57307692307693,25.454615384615387,7.6461538461538465,,664,Karnataka,15,Mysuru,202,Nanjangud,2582,Suthur,63147,Suthur,Suthur,619214.0,619214,Suthur,4006,1094,1518,1394,922,919,0,
657,657,158624.0,NANJANGUD_THAGADOORU_THAGADOORU,34.88,34.85,35.26,Karnataka,Mysuru,Nanjangud,Thagadooru,Thagadooru,School name : G.L.P.School konthainahundi,U697286S18053784,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,03/11/2023,04/11/2023,,449.4551724137932,0.7620689655172415,1202.7586206896551,0.5875862068965517,1.0,600.5006896551724,65.81310344827585,0.0,0.1941379310344827,,0.0,229.2779310344828,39.5051724137931,7.73103448275862,,665,Karnataka,15,Mysuru,202,Nanjangud,2582,Thagadooru,63151,Thagadooru,Thagadooru,619231.0,619231,Thagadooru,7755,1105,1180,5470,1958,1851,0,
658,658,158584.0,NANJANGUD_THANDAVAPURA_ADAKANAHALLI,36.02,36.02,36.02,Karnataka,Mysuru,Nanjangud,Thandavapura,Adakanahalli,Anganwadi name : Anganwadi,U697286S17668466,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,10/11/2023,13/11/2023,,262.6,1.0,544.0,0.33,1.0,274.97,35.22,,0.04,,,33.75,37.65,7.5,,666,Karnataka,15,Mysuru,202,Nanjangud,2582,Thandavapura,63140,Adakanahalli,Adakanahalli,619190.0,619190,Adakanahalli,944,43,8,893,206,78,0,
659,659,158583.0,NANJANGUD_THANDAVAPURA_CHIKKAIAHNACHATRA,38.08,38.08,38.08,Karnataka,Mysuru,Nanjangud,Thandavapura,Chikkaiahnachatra,"Source Type : Deep Tubewell, location : near road",U697286S16570756,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,20/11/2023,21/11/2023,0.0,166.45999999999998,0.7000000000000001,344.0,0.635,1.0,182.325,12.625,,0.2,,0.0,41.46,3.215,7.65,,667,Karnataka,15,Mysuru,202,Nanjangud,2582,Thandavapura,63140,Chikkaiahnachatra,Chikkaiahnachatra,619191.0,619191,Chikkaiahnachatra,1011,3,446,562,225,56,0,
660,660,158585.0,NANJANGUD_THANDAVAPURA_HEBYA,58.25,58.25,58.25,Karnataka,Mysuru,Nanjangud,Thandavapura,Hebya,Anganwadi name : Anganwadi 1,U697286S17668494,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,10/11/2023,11/12/2023,,359.56,0.6,912.0,0.35,1.0,380.1,46.12,,0.02,,,222.34,43.96,7.5,,668,Karnataka,15,Mysuru,202,Nanjangud,2582,Thandavapura,63140,Hebya,Hebya,619189.0,619189,Hebya,927,422,0,505,209,97,0,
661,661,158582.0,NANJANGUD_THANDAVAPURA_THANDAVAPURA,36.62,35.85,36.89,Karnataka,Mysuru,Nanjangud,Thandavapura,Thandavapura,"Source Type : Deep Tubewell, location : near road",U697286S16677401,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,20/11/2023,21/11/2023,,250.1975,0.675,673.0,0.6225,1.0,353.75,34.735,,0.1625,,0.0,110.6475,18.85375,7.6125,,669,Karnataka,15,Mysuru,202,Nanjangud,2582,Thandavapura,63140,Thandavapura,Thandavapura,619188.0,619188,Thandavapura,5817,361,412,5044,1367,175,0,
662,662,158601.0,NANJANGUD_THAYURU_ESWARAGOWDANAHALLI,56.8,56.8,56.8,Karnataka,Mysuru,Nanjangud,Thayuru,Eswaragowdanahalli,Anganwadi name : Anganwadi 1,U697286S17668529,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,27/06/2023,28/06/2023,,316.68,0.5,666.0,0.9,1.0,345.27,41.285,,0.05,,,41.285,42.22,7.5,,670,Karnataka,15,Mysuru,202,Nanjangud,2582,Thayuru,63146,Eswaragowdanahalli,Eswaragowdanahalli,619219.0,619219,Eswaragowdanahalli,1257,413,0,844,170,170,0,
663,663,158603.0,NANJANGUD_THAYURU_GEJJIGANAHALLI,55.87,55.87,55.87,Karnataka,Mysuru,Nanjangud,Thayuru,Gejjiganahalli,"Source Type : Deep Tubewell, location : near road",U697286S13422898,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,30/06/2023,01/07/2023,,190.82,0.8,420.0,0.31,1.0,227.565,27.725,,0.3349999999999999,,0.0,31.49,14.21,7.75,,671,Karnataka,15,Mysuru,202,Nanjangud,2582,Thayuru,63146,Gejjiganahalli,Gejjiganahalli,619221.0,619221,Gejjiganahalli,1738,465,0,1273,361,361,0,
664,664,158602.0,NANJANGUD_THAYURU_HAROPURA,59.18,59.18,59.18,Karnataka,Mysuru,Nanjangud,Thayuru,Haropura,Anganwadi name : Anganavadi 1,U697286S13422795,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],,30/06/2023,01/07/2023,,214.50333333333333,0.8666666666666667,426.3333333333333,0.4066666666666667,1.0,233.45166666666668,24.070000000000004,,0.1883333333333333,,0.0,22.991666666666664,12.078333333333331,7.5,,672,Karnataka,15,Mysuru,202,Nanjangud,2582,Thayuru,63146,Haropura,Haropura,619220.0,619220,Haropura,583,242,1,340,113,113,0,
665,665,158599.0,NANJANGUD_THAYURU_JODI HARIHARAPURA(IGLI),57.74,57.74,57.74,Karnataka,Mysuru,Nanjangud,Thayuru,Jodi Hariharapura(igli),Anganwadi name : Anganwadi,U697286S17668659,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,27/06/2023,28/06/2023,,227.36,0.0,550.0,0.03,1.0,325.65,36.03,,0.21,,,25.99,22.57,7.2,,673,Karnataka,15,Mysuru,202,Nanjangud,2582,Thayuru,63146,Jodi Hariharapura(igli),Jodihariharapura (Igli),619217.0,619217,Jodihariharapura (Igli),1117,143,0,974,165,165,0,
666,666,158600.0,NANJANGUD_THAYURU_THAYURU,58.71,55.56,58.97,Karnataka,Mysuru,Nanjangud,Thayuru,Thayuru,Anganwadi name : Anganwadi 1,U697286S13422657,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,28/06/2023,30/06/2023,,196.2333333333333,0.4222222222222222,462.44444444444446,0.548888888888889,1.0,257.6455555555556,33.89888888888889,,0.1722222222222222,,0.0,23.434444444444445,25.425555555555555,7.233333333333332,,674,Karnataka,15,Mysuru,202,Nanjangud,2582,Thayuru,63146,Thayuru,Thayuru,619218.0,619218,Thayuru,2741,529,1047,1165,720,720,0,
667,667,158597.0,NANJANGUD_TUMNERALE_NANDIGUNDA,38.04,38.04,38.04,Karnataka,Mysuru,Nanjangud,Tumnerale,Nandigunda,School name : glps nandigunda,U697286S15081479,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS,04/08/2023,05/08/2023,,172.86,0.7,356.0,0.28,1.0,193.81,25.6,,0.06,,0.0,25.44,3.59,7.7,,675,Karnataka,15,Mysuru,202,Nanjangud,2582,Tumnerale,63145,Nandigunda,Nandigunda,619206.0,619206,Nandigunda,907,321,0,586,232,231,0,
668,668,158598.0,NANJANGUD_TUMNERALE_NANDIGUNDAPURA,36.52,36.52,36.52,Karnataka,Mysuru,Nanjangud,Tumnerale,Nandigundapura,Anganwadi name : Anganawadi,U697286S17668813,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,25/11/2023,27/11/2023,,289.44,0.7,560.0,0.42,1.0,308.28,19.08,,0.04,,,29.57,23.27,7.5,,676,Karnataka,15,Mysuru,202,Nanjangud,2582,Tumnerale,63145,Nandigundapura,Nandigundapura,619204.0,619204,Nandigundapura,712,332,1,379,159,156,0,
669,669,158596.0,NANJANGUD_TUMNERALE_TUMNERALE,37.15,36.83,37.93,Karnataka,Mysuru,Nanjangud,Tumnerale,Tumnerale,Anganwadi name : anganawadi-1,U697286S17668786,RDW&SD Water Quality Testing Lab Mysuru,['RDW&SD Water Quality Testing Lab Mysuru'],SVS and MVS,25/11/2023,27/11/2023,,289.44,0.7,560.0,0.42,1.0,308.28,19.08,,0.04,,,29.57,23.27,7.5,,677,Karnataka,15,Mysuru,202,Nanjangud,2582,Tumnerale,63145,Tumnerale,Thumnerale,619203.0,619203,Thumnerale,2509,375,421,1713,551,549,0,
670,670,158773.0,PIRIYAPATNA_ATTIGODU_ATHIGODU,33.39,20.68,47.96,Karnataka,Mysuru,Piriyapatna,Attigodu,Athigodu,School name : LPS,U738184S14742728,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,08/08/2023,10/08/2023,,204.58,0.38,589.4,0.352,1.0,268.254,112.579,0.0,0.213,,0.0,111.927,24.387,7.565,,678,Karnataka,15,Mysuru,202,Piriyapatna,2583,Attigodu,63185,Athigodu,Attigodu,618160.0,618160,Attigodu,5492,492,405,4595,461,457,0,
671,671,158774.0,PIRIYAPATNA_ATTIGODU_KOTHAVALLI,42.06,34.31,55.2,Karnataka,Mysuru,Piriyapatna,Attigodu,Kothavalli,School name : HPS,U738184S14743607,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS and MVS,08/08/2023,10/08/2023,,214.228,0.575,603.5,0.316,1.0,277.6475,122.62,0.0,0.223,,0.0,112.9025,26.9915,7.5665,,679,Karnataka,15,Mysuru,202,Piriyapatna,2583,Attigodu,63185,Kothavalli,Kothavalli,618166.0,618166,Kothavalli,7931,737,75,7119,751,710,0,
672,672,158771.0,PIRIYAPATNA_ATTIGODU_SANGARASHETTAHALLI,36.65,36.65,36.65,Karnataka,Mysuru,Piriyapatna,Attigodu,Sangarashettahalli,School name : HPS,U738184S14742889,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,08/08/2023,10/08/2023,,271.64750000000004,0.65625,787.75,0.43,1.0,363.56,157.11875,0.0,0.34125,,0.0,148.025,29.94,7.41625,,680,Karnataka,15,Mysuru,202,Piriyapatna,2583,Attigodu,63185,Sangarashettahalli,Sangarasettyhalli,618157.0,618157,Sangarasettyhalli,1438,0,170,1268,287,287,0,
673,673,158930.0,PIRIYAPATNA_AVARTHI_AVARTHI,45.6,42.25,55.86,Karnataka,Mysuru,Piriyapatna,Avarthi,Avarthi,"Source Type : Deep Tubewell, location : Avarthi",U738184S15318074,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,28/08/2023,29/08/2023,,111.93999999999998,0.125,350.75,0.4175,1.0,156.065,62.535,0.0,0.165,,0.0,75.30375000000001,26.04875,7.13375,,681,Karnataka,15,Mysuru,202,Piriyapatna,2583,Avarthi,299752,Avarthi,Avarthi,618123.0,618123,Avarthi,2945,250,93,2602,381,332,49,
674,674,158952.0,PIRIYAPATNA_AVARTHI_DINDAGADU,54.14,54.01,54.4,Karnataka,Mysuru,Piriyapatna,Avarthi,Dindagadu,"Source Type : Deep Tubewell, location : Dindagadu",U738184S16506804,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS and MVS,11/09/2023,12/09/2023,,145.49,0.0583333333333333,178.62,0.2816666666666667,1.0,108.33833333333332,43.20666666666667,,0.1333333333333333,,0.0,60.645,19.166666666666668,7.07,,682,Karnataka,15,Mysuru,202,Piriyapatna,2583,Avarthi,299752,Dindagadu,Dindagadu,618122.0,618122,Dindagadu,2670,355,788,1527,532,532,0,
675,675,158949.0,PIRIYAPATNA_AVARTHI_MARADIYUR,31.2,31.2,31.2,Karnataka,Mysuru,Piriyapatna,Avarthi,Maradiyur,School name : LPS,U738184S15318334,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,28/08/2023,29/08/2023,,169.84,0.1,489.0,0.5483333333333333,1.0,217.99666666666667,87.185,,0.2166666666666666,,0.0,94.30333333333331,27.85833333333333,7.16,,683,Karnataka,15,Mysuru,202,Piriyapatna,2583,Avarthi,299752,Maradiyur,Maradiyur,618127.0,618127,Maradiyur,1000,460,40,500,180,175,0,
676,676,158948.0,PIRIYAPATNA_AVARTHI_SUNKADA HALLI,23.2,23.2,23.2,Karnataka,Mysuru,Piriyapatna,Avarthi,Sunkada Halli,School name : LPS,U738184S15072467,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,24/08/2023,25/08/2023,,105.50666666666666,0.0666666666666666,311.3333333333333,0.3333333333333333,1.0,140.04666666666665,55.51,,0.1366666666666666,,0.0,53.60999999999999,33.78666666666666,7.116666666666667,,684,Karnataka,15,Mysuru,202,Piriyapatna,2583,Avarthi,299752,Sunkada Halli,Sunkadahalli,618124.0,618124,Sunkadahalli,1086,146,40,900,153,153,0,
677,677,158800.0,PIRIYAPATNA_BETTADAPURA_BETTADAPURA,49.8,37.76,58.79,Karnataka,Mysuru,Piriyapatna,Bettadapura,Bettadapura,School name : HPS,U738184S14740544,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,07/08/2023,09/08/2023,,201.13655172413797,0.8896551724137931,576.551724137931,0.526551724137931,1.0,283.13172413793103,83.76896551724138,0.0,0.2727586206896552,,0.0,89.94,29.02655172413793,7.527586206896552,,685,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadapura,63190,Bettadapura,Bettadapura,618171.0,618171,Bettadapura,6733,435,334,5964,1337,1332,0,
678,678,158798.0,PIRIYAPATNA_BETTADATHUNGA_BARSE,44.64,39.51,53.79,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Barse,School name : LPS,U738184S14739952,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,05/08/2023,08/08/2023,,252.53181818181815,0.8636363636363636,561.5454545454545,0.4572727272727273,1.0,354.9018181818182,97.14727272727272,0.0,0.1990909090909091,,0.0,133.31363636363636,32.66181818181818,7.247272727272727,,686,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Barse,Barse,618185.0,618185,Barse,1064,261,0,803,218,182,0,
679,679,158799.0,PIRIYAPATNA_BETTADATHUNGA_BETTADAKAVAL,50.0,50.0,50.0,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Bettadakaval,"Source Type : Deep Tubewell, location : Near Village Main Road",U738184S18140767,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS and MVS,12/01/2024,15/01/2024,,235.46,0.7,667.0,0.185,1.0,311.14,38.035,0.0,0.37,,,126.2,32.625,7.415,,687,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Bettadakaval,,,618170,Bettadakaval,90,20,12,58,25,1,0,
680,680,158795.0,PIRIYAPATNA_BETTADATHUNGA_BETTADATHUNGA,33.1,20.37,56.53,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Bettadathunga,School name : HPS,U738184S14741222,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,07/08/2023,09/08/2023,,223.27421052631576,0.6789473684210526,534.9473684210526,0.4489473684210527,1.0,308.4357894736842,107.68315789473684,0.0,0.3531578947368421,,0.0,120.31157894736845,28.32526315789473,7.551052631578948,,688,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Bettadathunga,Bettada Thunga,618169.0,618169,Bettada Thunga,2659,359,0,2300,445,376,43,
681,681,158793.0,PIRIYAPATNA_BETTADATHUNGA_CHIKKAMALALI,54.25,54.25,54.25,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Chikkamalali,"Source Type : Deep Tubewell, location : Chikkamalali",U738184S18140296,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],,11/01/2024,12/01/2024,,221.95,0.6,504.0,0.55,1.0,287.36,112.295,0.0,0.265,,,123.63,32.345,7.205,,689,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Chikkamalali,Chikkamalali,618168.0,618168,CHIKKAMALALI.,671,10,211,450,127,61,0,
682,682,158794.0,PIRIYAPATNA_BETTADATHUNGA_HIREMALALI,47.27,47.27,47.27,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Hiremalali,"Source Type : Deep Tubewell, location : Near Road",U738184S18819501,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,15/02/2024,17/02/2024,,98.49,0.5,264.0,0.36,1.0,120.0,26.15,0.0,0.255,,,36.645,12.675,7.7,,690,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Hiremalali,Hiremalali,618167.0,618167,Hiremalali,55,0,0,55,13,13,0,
683,683,158796.0,PIRIYAPATNA_BETTADATHUNGA_KUDUKUR,49.84,38.5,66.67,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Kudukur,"Others, location : Amruth Sarovara",U738184S12238369,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,29/04/2023,02/05/2023,,199.61714285714288,3.071428571428572,504.4285714285714,0.7428571428571429,1.0,260.7457142857143,100.80285714285716,0.0,0.3214285714285714,,0.0,109.39428571428572,27.76142857142857,7.52,,691,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Kudukur,Kudakuru,618186.0,618186,Kudakuru,961,153,78,730,169,154,0,
684,684,158792.0,PIRIYAPATNA_BETTADATHUNGA_NAGANAHLLI,46.06,44.1,50.1,Karnataka,Mysuru,Piriyapatna,Bettadathunga,Naganahlli,School name : GLPS,U738184S14744929,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS,08/08/2023,10/08/2023,,254.2775,0.775,610.875,0.66,1.0,326.99375,117.40125,0.0,0.325,,0.0,139.725,28.58625,7.86125,,692,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bettadathunga,63189,Naganahlli,Naganahalli,618159.0,618159,Naganahalli,1550,935,24,591,279,276,0,
685,685,158809.0,PIRIYAPATNA_BHUVANAHALLI_BEKRE,41.99,41.99,41.99,Karnataka,Mysuru,Piriyapatna,Bhuvanahalli,Bekre,"Source Type : Deep Tubewell, location : IN Village",U738184S13453256,RDW&SD Water Quality Testing Lab Krishnarajanagar,['RDW&SD Water Quality Testing Lab Krishnarajanagar'],SVS and MVS,04/07/2023,05/07/2023,,151.31199999999998,0.82,449.6,0.454,1.0,202.142,66.8,,0.246,,0.0,65.354,26.122000000000003,7.654000000000001,,693,Karnataka,15,Mysuru,202,Piriyapatna,2583,Bhuvanahalli,63191,Bekre,Bekkare,618179.0,618179,CHEKKERE,1117,263,0,854,86,86,0,
